idx,archivo,mst_score,r,g,b,hand_scale
18059,00018059.jpg,8,117.95,93.91,63.86,0.03166717989708103
16367,00016367.jpg,5,211.56,139.96,146.64,0.030526570313303362
29225,00029225.jpg,5,227.2,157.36,137.57,0.027607879033078448
10127,00010127.jpg,7,127.43,83.63,100.55,0.02234971623596825
12691,00012691.jpg,7,121.75,81.4,93.29,0.03219297980525954
27590,00027590.jpg,6,192.93,149.93,124.16,0.03364633348669419
18484,00018484.jpg,6,207.4,138.65,131.93,0.023951258691712458
17819,00017819.jpg,6,191.76,139.66,137.88,0.02914309262371905
24165,00024165.jpg,4,248.48,198.99,186.14,0.031315861212576124
7879,00007879.jpg,9,71.1,57.01,43.55,0.029457813634829633
22016,00022016.jpg,6,188.12,137.88,133.8,0.025078112351020317
11806,00011806.jpg,4,230.1,177.92,170.32,0.018939311329727027
3768,00003768.jpg,6,159.99,121.75,138.17,0.03124873438266708
9240,00009240.jpg,5,219.01,160.31,188.0,0.018758257471923345
4713,00004713.jpg,7,154.0,97.21,93.68,0.026913561113937928
26162,00026162.jpg,5,212.38,157.87,147.09,0.03235722037651052
3484,00003484.jpg,5,188.74,156.15,181.07,0.03047630596068379
25664,00025664.jpg,7,147.84,109.04,110.51,0.01789434588224673
19638,00019638.jpg,5,231.77,154.54,163.21,0.0322226646419739
29250,00029250.jpg,8,84.61,64.76,62.59,0.02374866333211203
22657,00022657.jpg,8,98.91,73.34,79.27,0.030933144617898464
24930,00024930.jpg,8,100.22,76.23,69.71,0.02406897643455895
2019,00002019.jpg,5,225.11,163.26,152.13,0.025989408682086493
23319,00023319.jpg,8,80.19,69.6,53.42,0.023607445651875204
5786,00005786.jpg,6,200.42,150.37,135.28,0.028317437395932368
6622,00006622.jpg,8,92.9,65.87,70.25,0.021551135982884183
20967,00020967.jpg,7,127.4,97.97,92.33,0.03289983713509756
3195,00003195.jpg,7,141.37,107.64,101.65,0.027018597066286846
29103,00029103.jpg,7,122.25,97.51,93.69,0.02976734791438161
24607,00024607.jpg,7,123.33,95.04,93.65,0.03288825020806529
18899,00018899.jpg,8,90.82,76.08,67.16,0.025089109120902855
16241,00016241.jpg,4,252.17,193.95,198.28,0.03202843821568697
22458,00022458.jpg,6,187.28,133.84,133.75,0.026845996419823544
16713,00016713.jpg,7,124.6,83.58,94.67,0.029648417222823967
13277,00013277.jpg,6,194.07,157.15,135.4,0.025691903509379332
11984,00011984.jpg,6,200.81,145.63,126.97,0.027745330232880682
14472,00014472.jpg,7,143.85,103.8,86.16,0.0323374556680404
14543,00014543.jpg,6,196.1,126.75,154.95,0.029739237469469316
13789,00013789.jpg,7,135.86,104.25,81.62,0.027818201776096438
14040,00014040.jpg,5,219.74,152.03,138.43,0.033434803206269924
17085,00017085.jpg,6,176.6,128.74,116.79,0.033845838238127306
465,00000465.jpg,9,77.42,60.4,52.97,0.02994266124540542
20906,00020906.jpg,6,180.34,117.21,126.31,0.026435831465695964
2388,00002388.jpg,7,156.21,121.0,101.84,0.034033745282153284
22371,00022371.jpg,7,158.61,102.06,115.46,0.026558803324026815
13564,00013564.jpg,6,197.87,150.32,136.98,0.027840189654313303
10559,00010559.jpg,7,156.92,99.5,132.61,0.02996346487616129
23293,00023293.jpg,7,130.58,91.96,106.05,0.033425140802426215
14841,00014841.jpg,7,128.28,92.34,97.31,0.028732338050805693
26743,00026743.jpg,7,135.42,102.96,94.71,0.03384488139348622
24500,00024500.jpg,8,106.91,80.49,66.98,0.033773483533241236
26190,00026190.jpg,9,80.28,54.39,54.14,0.022723950321889477
12983,00012983.jpg,7,133.39,101.33,106.57,0.029487779949335543
18060,00018060.jpg,6,196.52,140.92,138.18,0.022609474506573263
13880,00013880.jpg,8,98.76,67.4,64.98,0.03267684442493472
29404,00029404.jpg,6,171.15,121.15,140.61,0.027338355274571804
18358,00018358.jpg,6,168.35,132.05,120.58,0.031083886913366107
25530,00025530.jpg,7,123.16,85.48,109.07,0.026531978105155334
696,00000696.jpg,7,124.45,90.24,102.93,0.029691002342893083
18931,00018931.jpg,8,91.02,55.74,70.63,0.032516392174126
18503,00018503.jpg,6,170.85,124.62,106.39,0.028630651795498237
14661,00014661.jpg,7,156.21,124.48,112.74,0.02977102765018872
30070,00030070.jpg,7,102.06,118.64,94.1,0.02941387518819524
27385,00027385.jpg,9,60.71,50.23,30.38,0.023344133900886996
1738,00001738.jpg,6,174.09,131.98,121.07,0.033421245450803015
22474,00022474.jpg,5,223.74,166.14,144.94,0.0350560472191951
15883,00015883.jpg,8,104.14,80.24,65.46,0.032872155237722266
6950,00006950.jpg,6,195.34,137.52,122.95,0.027873188353776866
31416,00031416.jpg,6,203.52,148.74,130.04,0.028125439275214655
10876,00010876.jpg,7,145.02,92.14,125.98,0.03313987777955613
25343,00025343.jpg,7,154.46,107.0,121.09,0.026569313302049626
8923,00008923.jpg,5,214.89,172.33,153.25,0.028749700923404054
20648,00020648.jpg,8,82.1,66.6,58.35,0.020673953518469745
12926,00012926.jpg,6,173.18,130.71,121.47,0.03262730522480013
425,00000425.jpg,7,147.53,113.9,109.52,0.03261830700481454
3855,00003855.jpg,7,143.82,102.28,109.62,0.0263499228617348
10767,00010767.jpg,7,125.91,88.42,86.98,0.027050623555753325
8037,00008037.jpg,6,208.9,137.77,149.33,0.030322813579244167
5407,00005407.jpg,2,250.05,208.48,211.41,0.025115986279220653
9246,00009246.jpg,4,222.38,169.09,185.05,0.025616098756723174
5146,00005146.jpg,10,0.0,0.0,0.0,0.01789668373408143
22151,00022151.jpg,8,105.46,75.3,73.61,0.030660195857841216
31074,00031074.jpg,6,201.66,148.74,144.18,0.02411695526474054
7099,00007099.jpg,7,132.15,93.87,99.78,0.027393413113261867
21189,00021189.jpg,8,87.61,66.65,42.75,0.029015141765911617
11553,00011553.jpg,9,82.26,56.35,51.61,0.024802940115166053
10118,00010118.jpg,5,228.2,153.65,151.55,0.03222445942994174
13777,00013777.jpg,7,127.3,96.88,76.82,0.028697144536861827
6818,00006818.jpg,5,227.12,162.62,109.25,0.02579627496378014
5197,00005197.jpg,8,95.36,77.74,68.23,0.02628226374380042
5355,00005355.jpg,9,78.95,63.93,56.42,0.029816308270768425
31384,00031384.jpg,8,104.3,73.04,71.84,0.028657427073373796
10010,00010010.jpg,6,200.05,144.76,133.67,0.029038117437639982
7096,00007096.jpg,9,69.83,57.54,38.58,0.03225716920421826
8160,00008160.jpg,8,95.68,68.8,61.61,0.02330785692799556
24189,00024189.jpg,8,87.34,59.95,57.9,0.03293755070755058
12952,00012952.jpg,8,120.87,88.93,79.4,0.02881160405095457
30873,00030873.jpg,7,125.3,90.79,100.36,0.026398046555822764
29917,00029917.jpg,5,219.75,164.56,162.11,0.033540011862849106
32286,00032286.jpg,8,99.29,82.32,55.97,0.03419894316536575
31201,00031201.jpg,6,172.43,123.83,112.99,0.02884055778555133
22054,00022054.jpg,5,213.38,152.87,139.12,0.02981428976856079
17148,00017148.jpg,6,177.77,117.12,108.31,0.022198667673621345
23065,00023065.jpg,6,183.25,117.12,155.17,0.028582744532999513
7084,00007084.jpg,7,156.75,117.86,118.96,0.026533645081779345
14187,00014187.jpg,6,176.86,127.74,145.42,0.029038837314742112
12468,00012468.jpg,7,126.0,94.32,80.84,0.022772751593476057
2062,00002062.jpg,8,86.92,67.94,64.59,0.017542678618633668
4395,00004395.jpg,8,91.95,68.82,58.4,0.029984569576236002
20793,00020793.jpg,6,195.33,146.81,126.92,0.030848389783878858
24458,00024458.jpg,4,225.54,163.21,184.62,0.026633574202258693
16229,00016229.jpg,5,205.37,151.81,157.65,0.023483556614402424
20856,00020856.jpg,8,115.12,84.41,82.34,0.03273935417265597
30941,00030941.jpg,5,195.91,149.44,163.24,0.02603192126391316
11281,00011281.jpg,8,118.77,87.27,84.94,0.025505894963678954
9095,00009095.jpg,8,101.1,80.43,66.48,0.024806263350178284
7326,00007326.jpg,6,169.07,120.08,119.44,0.03064327209634108
8066,00008066.jpg,5,223.29,171.17,166.13,0.027459161885983845
11478,00011478.jpg,8,95.58,75.02,70.47,0.031167477296981622
4349,00004349.jpg,7,132.08,103.13,97.06,0.031244460924909796
23668,00023668.jpg,8,113.94,83.98,87.98,0.03321553035285238
14115,00014115.jpg,9,63.56,48.37,44.44,0.03033372297659166
23238,00023238.jpg,8,116.99,87.93,83.18,0.02461093529856663
10554,00010554.jpg,4,224.95,162.17,222.49,0.030133798483585477
31578,00031578.jpg,7,129.06,96.36,68.21,0.02695770240674219
5169,00005169.jpg,9,80.75,60.81,56.98,0.033479372816389685
24677,00024677.jpg,6,164.34,134.34,141.1,0.025786443928160808
20898,00020898.jpg,6,190.86,139.94,131.15,0.03310084794518431
5001,00005001.jpg,7,155.09,116.44,125.64,0.02221951432900959
22445,00022445.jpg,8,98.64,79.97,61.63,0.03233774513160278
21475,00021475.jpg,4,246.32,174.03,189.83,0.03065049799905242
26056,00026056.jpg,7,113.51,92.71,88.36,0.027269780895882268
5580,00005580.jpg,9,74.67,57.0,48.41,0.019525112950083107
15626,00015626.jpg,9,71.88,57.79,55.18,0.03424850598811529
9683,00009683.jpg,8,91.33,76.5,51.7,0.020456928926271892
8599,00008599.jpg,8,110.4,66.33,46.78,0.026731506256471048
11665,00011665.jpg,6,157.43,126.61,127.5,0.029371643254116297
5835,00005835.jpg,5,208.91,150.52,157.9,0.02963173615253479
8345,00008345.jpg,6,164.38,106.83,138.38,0.024656931745142247
30497,00030497.jpg,7,144.06,103.48,113.62,0.024546226311596885
23690,00023690.jpg,7,142.43,95.47,63.14,0.029106110124303107
28227,00028227.jpg,9,43.18,41.63,61.38,0.029980436771939425
2944,00002944.jpg,7,98.19,103.88,136.14,0.02546229621662241
3269,00003269.jpg,9,82.67,56.16,52.65,0.030919394081421955
16630,00016630.jpg,7,136.73,102.03,97.35,0.0289971806984596
8049,00008049.jpg,8,95.68,63.5,60.73,0.03139207149137331
21629,00021629.jpg,8,101.84,55.86,64.06,0.023281161566840777
26421,00026421.jpg,7,140.69,101.0,86.81,0.03146883127090225
6633,00006633.jpg,6,169.46,128.29,126.79,0.026534817777936887
22069,00022069.jpg,6,167.65,106.45,134.29,0.03173647216052364
3348,00003348.jpg,6,187.46,123.77,151.6,0.03355763588388683
18513,00018513.jpg,8,88.44,67.72,61.58,0.031099625294558828
11044,00011044.jpg,6,180.43,130.28,120.45,0.03358270532154324
30909,00030909.jpg,8,103.56,72.44,75.82,0.028188635762936922
11426,00011426.jpg,7,134.33,104.45,100.4,0.02345898287775166
31776,00031776.jpg,9,70.93,51.45,45.61,0.023586496601649545
10329,00010329.jpg,8,82.82,72.62,56.49,0.03012052152452848
22014,00022014.jpg,6,182.11,136.8,128.51,0.02875410922365363
17665,00017665.jpg,6,183.27,131.1,148.44,0.030591863030177375
6366,00006366.jpg,4,178.98,182.56,193.39,0.032585051343671186
15730,00015730.jpg,7,132.68,106.25,88.81,0.03330240849943122
13582,00013582.jpg,8,96.88,72.22,66.54,0.03332735437433652
14473,00014473.jpg,7,141.96,106.14,122.12,0.03274819089926682
21763,00021763.jpg,6,185.26,133.0,149.52,0.03324152299922732
1348,00001348.jpg,7,142.3,108.29,86.28,0.027637761322198147
14944,00014944.jpg,5,220.5,170.01,150.72,0.023691098404708393
30119,00030119.jpg,7,154.0,115.83,115.63,0.03076838922571873
23999,00023999.jpg,7,146.51,107.22,81.5,0.024778813359612333
18591,00018591.jpg,2,236.09,169.47,226.21,0.032337164633245506
12562,00012562.jpg,7,149.15,106.91,102.83,0.03487968671719028
17704,00017704.jpg,9,71.24,54.42,45.44,0.027756777055910932
10962,00010962.jpg,7,157.79,117.54,119.46,0.032836798299727014
20834,00020834.jpg,7,132.28,95.4,105.23,0.024053286140946935
28392,00028392.jpg,7,142.96,111.49,126.22,0.02762990541617733
27486,00027486.jpg,6,187.61,145.41,142.95,0.01929447394231101
19859,00019859.jpg,9,66.77,52.53,38.9,0.023269702596848168
22998,00022998.jpg,5,220.33,156.64,156.82,0.030938537369515042
19585,00019585.jpg,7,119.15,87.13,87.14,0.03089227678964042
12858,00012858.jpg,7,154.67,98.68,120.03,0.02488638193253357
10278,00010278.jpg,7,158.83,115.55,111.75,0.0342170403103043
8918,00008918.jpg,8,119.71,80.37,84.32,0.023715773840933
18657,00018657.jpg,7,139.94,103.36,100.2,0.027353147875385286
31423,00031423.jpg,6,176.28,159.68,126.16,0.017294791667048538
25316,00025316.jpg,7,141.05,96.12,118.22,0.03102964621108251
5709,00005709.jpg,5,200.0,161.75,150.46,0.021841162040796232
18863,00018863.jpg,7,138.3,103.59,104.86,0.0288095244494165
13485,00013485.jpg,7,156.62,101.88,122.99,0.032730726301040486
12661,00012661.jpg,5,209.88,160.78,143.83,0.02294772695888046
26715,00026715.jpg,7,134.23,109.56,89.84,0.033105181154972636
23118,00023118.jpg,8,109.98,84.7,78.25,0.02760797710294282
22109,00022109.jpg,6,138.4,130.0,140.72,0.030332114093733913
19170,00019170.jpg,8,106.64,81.97,73.34,0.03149012373398244
21284,00021284.jpg,7,143.93,95.94,111.17,0.024622986735198155
24318,00024318.jpg,6,169.53,116.81,137.59,0.01754615533634262
23694,00023694.jpg,8,91.94,71.5,61.31,0.027651436380031872
1784,00001784.jpg,7,141.41,100.81,99.02,0.02543174928337832
21214,00021214.jpg,2,246.88,190.39,221.83,0.01929223779028552
14067,00014067.jpg,6,167.99,110.17,134.65,0.02581875562420031
8367,00008367.jpg,6,202.63,150.46,128.91,0.027457870590248398
26528,00026528.jpg,8,103.99,86.92,77.17,0.02887758944875545
14625,00014625.jpg,5,212.82,151.63,136.22,0.03331502513810112
31267,00031267.jpg,5,218.19,160.84,150.91,0.023374312799655135
30936,00030936.jpg,5,211.84,158.7,145.45,0.028092930888508276
29036,00029036.jpg,2,238.25,147.54,237.44,0.030965937725194775
17690,00017690.jpg,4,223.11,177.31,186.6,0.024284169940020778
1504,00001504.jpg,8,83.76,63.38,63.46,0.031896256047211635
30932,00030932.jpg,7,154.48,112.14,98.99,0.03168657776156905
18867,00018867.jpg,7,137.61,92.61,99.92,0.021549154839287085
21296,00021296.jpg,4,235.33,145.73,237.43,0.030692238596232796
6746,00006746.jpg,2,231.39,170.1,228.28,0.03494461503348315
30351,00030351.jpg,7,128.64,94.08,85.26,0.023923841263047946
17548,00017548.jpg,6,169.11,127.91,125.39,0.028572663880553396
21721,00021721.jpg,5,219.39,154.09,144.96,0.03375857593113613
1977,00001977.jpg,7,129.59,87.16,92.79,0.027558629345737436
28807,00028807.jpg,8,99.8,78.2,80.84,0.03418712312101041
12483,00012483.jpg,7,142.23,111.77,107.42,0.02615672353684736
27283,00027283.jpg,8,103.1,67.49,77.6,0.03512355387712569
14147,00014147.jpg,7,140.34,97.58,111.84,0.032979813491723346
15173,00015173.jpg,7,155.54,114.68,104.59,0.029631292809337812
14395,00014395.jpg,6,177.78,134.24,121.35,0.03180329403667821
2930,00002930.jpg,9,72.45,55.56,48.33,0.03324613293910033
29451,00029451.jpg,6,206.56,155.1,131.62,0.02765837491658966
30939,00030939.jpg,9,88.33,52.05,53.67,0.02526882025825666
12928,00012928.jpg,9,70.08,54.48,40.22,0.0337037778238185
32435,00032435.jpg,5,195.55,142.06,165.85,0.03046430298876002
15047,00015047.jpg,8,97.39,73.75,59.01,0.030957334915984288
932,00000932.jpg,7,153.19,100.68,119.87,0.03028502262123669
15384,00015384.jpg,7,119.52,94.51,100.2,0.029973730930039258
15726,00015726.jpg,8,112.27,83.6,73.53,0.029730126998840242
14736,00014736.jpg,6,172.66,125.83,121.26,0.024128236263426937
17438,00017438.jpg,5,234.24,170.95,165.04,0.02884683025556881
3178,00003178.jpg,6,200.78,147.7,140.91,0.03253702411570814
24349,00024349.jpg,5,213.69,157.31,142.76,0.0290843368073068
5565,00005565.jpg,5,198.04,158.86,151.3,0.025160644579444974
22599,00022599.jpg,6,178.31,115.3,153.5,0.02913788378640556
27743,00027743.jpg,7,122.99,90.36,88.76,0.031895058371093944
21181,00021181.jpg,8,95.18,70.11,61.65,0.0330329893016237
5002,00005002.jpg,7,131.21,86.7,104.94,0.029106122608180383
26738,00026738.jpg,5,213.56,154.57,157.33,0.02957516786055652
21385,00021385.jpg,6,203.74,144.15,135.3,0.02925091363596765
32496,00032496.jpg,5,208.16,150.61,149.51,0.027358301684083913
6773,00006773.jpg,7,118.8,87.13,96.39,0.03015027608115383
23937,00023937.jpg,7,152.59,107.38,119.55,0.024544989809543796
12880,00012880.jpg,6,153.3,108.04,139.14,0.03528576071416953
4802,00004802.jpg,5,219.84,167.16,150.36,0.029601000574360582
19935,00019935.jpg,8,105.96,91.42,69.0,0.0333556069240699
5161,00005161.jpg,7,146.49,105.69,92.95,0.02341072209747538
19354,00019354.jpg,7,163.16,123.91,102.7,0.03168866017936369
5499,00005499.jpg,10,10.48,8.06,7.66,0.01789050145569729
9504,00009504.jpg,8,110.73,77.47,75.98,0.018963816060201436
18267,00018267.jpg,5,231.85,159.12,145.14,0.03161726457226984
5417,00005417.jpg,8,109.56,76.97,77.93,0.033795006092093814
12536,00012536.jpg,7,156.34,108.84,107.85,0.027119174537519823
16018,00016018.jpg,9,71.97,53.99,55.88,0.028606887564660243
3664,00003664.jpg,6,172.28,127.6,114.62,0.02791812246349808
22844,00022844.jpg,4,243.94,177.14,182.5,0.025499066971750695
9650,00009650.jpg,7,127.18,98.74,96.16,0.024721733561391863
11213,00011213.jpg,9,68.16,54.12,60.32,0.020298528172392756
25177,00025177.jpg,7,108.34,95.47,92.18,0.028806767009781867
28033,00028033.jpg,7,152.49,102.77,134.52,0.03271124724863427
18406,00018406.jpg,5,241.0,174.19,163.61,0.030839040674742333
12979,00012979.jpg,7,150.34,101.16,117.31,0.02690519673573486
12070,00012070.jpg,6,163.02,97.96,159.29,0.030814444226189543
6698,00006698.jpg,7,150.15,121.0,100.76,0.028217376822320256
13992,00013992.jpg,7,148.1,116.0,105.88,0.03464039770265414
2685,00002685.jpg,7,134.39,98.5,93.47,0.023300865329369674
3326,00003326.jpg,7,136.53,104.54,88.09,0.029105614529569564
10315,00010315.jpg,7,134.33,98.96,100.36,0.031956787210615685
3783,00003783.jpg,8,114.4,83.42,89.9,0.026713235209602514
28136,00028136.jpg,8,81.94,66.73,57.92,0.033368741868242124
18529,00018529.jpg,7,95.13,110.8,96.04,0.02724275011425857
25625,00025625.jpg,9,76.2,54.3,54.67,0.02767399302443367
19332,00019332.jpg,5,211.46,159.29,147.15,0.029489875571545542
18321,00018321.jpg,8,110.71,72.56,78.53,0.021156047129673786
25595,00025595.jpg,7,141.79,104.58,97.52,0.03259988463569632
23744,00023744.jpg,7,156.86,121.42,111.58,0.034593157893192006
15051,00015051.jpg,8,92.65,67.08,63.19,0.03320389967363921
5987,00005987.jpg,8,89.68,60.36,60.83,0.02315639286008804
23622,00023622.jpg,8,111.61,83.82,70.58,0.03003967040883902
30436,00030436.jpg,6,176.44,131.86,114.54,0.028738511081836973
19580,00019580.jpg,7,153.26,128.78,105.76,0.03287280287600586
30021,00030021.jpg,6,193.33,132.91,138.27,0.028121395221846167
7737,00007737.jpg,7,141.93,98.56,118.45,0.029487375535580986
27069,00027069.jpg,6,199.08,136.3,150.6,0.026882623137169038
31177,00031177.jpg,7,142.0,110.73,94.71,0.030516206336475706
16868,00016868.jpg,9,71.58,60.77,51.7,0.02674581136501895
4408,00004408.jpg,7,148.93,101.28,82.89,0.0252184702095164
29709,00029709.jpg,8,104.91,84.49,59.35,0.03303197511172147
4403,00004403.jpg,7,137.5,99.02,86.58,0.022498447435480566
1879,00001879.jpg,5,190.69,138.69,173.24,0.026953812815115653
27683,00027683.jpg,8,115.18,81.37,80.35,0.024428237045449108
4558,00004558.jpg,5,198.7,152.18,161.26,0.033923839743072795
10545,00010545.jpg,7,130.74,101.57,101.15,0.028025534047056776
1457,00001457.jpg,7,147.88,112.33,123.19,0.020046736258070737
16708,00016708.jpg,8,89.05,67.77,62.44,0.029109300235428664
7014,00007014.jpg,7,128.34,91.48,97.26,0.030657725593578596
1206,00001206.jpg,8,96.48,71.71,56.78,0.03349354432849477
29004,00029004.jpg,8,92.39,69.05,65.2,0.029991495650569452
25856,00025856.jpg,6,194.21,150.0,132.72,0.03355655300221473
27788,00027788.jpg,4,241.31,189.07,206.45,0.028199778570412896
19718,00019718.jpg,10,48.54,26.64,52.09,0.023013156547531798
15310,00015310.jpg,8,107.3,75.52,77.32,0.032206818347933944
11385,00011385.jpg,5,223.96,152.84,160.69,0.027601774105811556
6492,00006492.jpg,7,145.8,98.54,108.85,0.027782709342924886
24292,00024292.jpg,7,130.34,100.94,101.85,0.029266884001562323
28968,00028968.jpg,7,151.9,110.64,104.84,0.030902437451397827
8391,00008391.jpg,8,111.9,80.99,77.16,0.02569015365012746
6110,00006110.jpg,6,181.41,125.75,167.95,0.028793796001721703
25545,00025545.jpg,5,217.23,164.44,159.85,0.033400430734225134
4677,00004677.jpg,6,167.5,126.25,107.6,0.02817512744003553
32464,00032464.jpg,7,155.32,110.74,103.12,0.029530886684875374
1044,00001044.jpg,7,114.21,89.73,114.91,0.02362461452557223
2576,00002576.jpg,6,178.01,127.41,116.48,0.0299265320323445
18181,00018181.jpg,5,203.44,155.82,141.14,0.031729606299391006
24802,00024802.jpg,10,52.98,33.92,25.64,0.025901699562906267
27640,00027640.jpg,6,179.92,122.4,98.92,0.031381251019865386
5750,00005750.jpg,6,201.24,151.01,131.95,0.01734610524711506
13248,00013248.jpg,6,186.51,117.09,151.26,0.03177559895343591
21518,00021518.jpg,5,225.38,166.86,177.19,0.027314118519167072
23164,00023164.jpg,7,143.26,99.7,100.82,0.03182661554065183
16877,00016877.jpg,5,220.09,163.87,157.44,0.026613889647723845
2300,00002300.jpg,1,252.65,250.34,245.92,0.024415029742079708
21502,00021502.jpg,4,248.61,189.63,198.9,0.02747602124130153
2666,00002666.jpg,7,154.13,111.15,125.86,0.027737709690135292
29837,00029837.jpg,8,103.37,68.67,72.2,0.030606494741449757
11631,00011631.jpg,7,150.19,103.58,100.52,0.028375225180999813
5789,00005789.jpg,8,106.13,77.63,77.22,0.03013336631373388
10743,00010743.jpg,7,114.95,92.95,89.04,0.0346614515808097
8317,00008317.jpg,6,190.77,137.71,127.31,0.031479238450546204
